approved,sponsor,nickname,gender,country,state,city,adsource,seeking,dob
1,1311,patrick982008,2,1,52,Rhinelander,12,2,1979-10-10
1,0,pero2008,2,1,52,Adell,3,3,1985-03-05
1,0,pero2009,2,1,52,Adell,3,3,1985-03-04
1,1685,ronniej97,2,1,52,Milwaukee,6,2,1970-09-25
1,0,sam8485,2,1,52,Madison,2,2,1960-06-15
1,0,Sparks90,2,1,52,Milwaukee,12,2,1967-01-01
1,1685,SuperCop22,2,1,52,La Crosse,15,2,1983-01-08
1,0,the_kid123,2,1,52,Sheboygan,4,3,1982-03-03
1,0,timeforchange2008,2,1,52,Neenah,20,2,1977-10-14
1,0,usr1,2,1,52,Chippewa Falls,6,3,1982-10-01
1,0,wes197708,2,1,52,Wisconsin Rapids,2,2,1977-11-12
1,0,yooper3,2,1,52,Janesville,3,2,1961-11-01
1,1311,bart19,2,1,53,Rock Springs,13,3,1976-03-01
1,1716,nerd691954,2,1,53,Thayne,2,2,1954-08-20
1,0,qwerty1968,2,1,55,Milan_Italy,3,2,1968-01-01
1,0,ceastwood1,2,1,56,Bahrain,3,2,1964-04-01
1,0,ssadf2,2,1,56,APO,17,3,1945-05-10
1,0,camroseaffair,2,2,57,Ponoka,12,2,1978-05-30
1,0,SASSYONEFORU,1,2,57,Edmonton,3,1,1974-05-24
1,0,horsezplay1,2,2,57,Stony Plain,1,3,1955-03-05
1,0,debo99,2,2,57,Calgary,3,3,1980-02-19
1,0,ringo38,2,2,57,Fort McMurray,12,3,1970-08-24
1,0,7mudhoney,2,2,57,edmonton,6,2,1959-05-25
1,0,Mr.Sininabox,2,2,57,Edmonton,26,2,1989-03-22
1,0,hotrodder330,2,2,57,Wetaskiwin,12,2,1990-09-11
1,0,1013332008,2,2,57,Coaldale,12,2,1975-10-13
1,0,593,2,2,57,Stony Plain,2,3,1985-11-19
1,0,bcjeepstud,2,2,57,Calgary,12,3,1983-04-03
1,0,blacksteed,2,2,57,Lacombe,4,3,1987-07-28
1,0,bongodrum1,2,2,57,Red Deer,4,2,1986-11-25
1,0,bongodrum11,2,2,57,Edmonton,15,2,1986-11-25
1,0,Bruin12,2,2,57,St Albert,2,3,1958-09-05
1,0,code8,2,2,57,Lacombe,12,2,1979-06-28
1,0,drtyboi,2,2,57,Okotoks,2,2,1973-04-06
1,0,dscottdxb,2,2,57,Sylvan Lake,2,2,1975-02-15
1,0,edwardiandong,2,2,57,Edmonton,15,2,1985-04-18
1,0,Equinoxx,2,2,57,Grande Prairie,12,2,1973-12-20
1,0,falcons2008,2,2,57,Calgary,12,2,1986-10-19
1,0,fardein,2,2,57,Calgary,6,2,1974-01-26
1,58,fastrubes,2,2,57,Calgary,2,2,1951-09-02
1,0,Funtimes15194,2,2,57,Calgary,12,2,1975-06-23
1,0,george198,2,2,57,Edmonton,2,2,1975-04-01
1,0,GRANT-BOB,2,2,57,Whitecourt,4,2,1961-04-10
1,0,hansomman2,2,2,57,Brooks,1,2,1981-07-26
1,1394,HNG50,2,2,57,Edmonton,3,2,1957-05-08
1,0,jewla,1,2,57,Spruce Grove,6,1,1976-01-14
1,0,joshua36,2,2,57,Calgary,3,2,1978-07-13
1,0,keetcha2,2,2,57,Edmonton,6,2,1977-03-04
1,0,login11,2,2,57,Edmonton,15,2,1975-08-14
1,0,LUCKBEALADY2008,2,2,57,Edmonton,10,2,1965-05-13
1,0,luvlife1867,2,2,57,Calgary,2,2,1967-10-18
1,0,mandeep2008,2,2,57,Edmonton,1,3,1974-11-27
1,0,McBain98,2,2,57,Calgary,6,2,1976-11-04
1,0,medicinehatm,2,2,57,Medicine Hat,2,2,1949-10-07
1,1474,mountin,2,2,57,Calgary,24,2,1960-10-10
1,0,newonsite2,2,2,57,Calgary,6,3,1950-02-17
1,0,ngle,2,2,57,Edmonton,4,3,1974-03-09
1,0,RHAMBA001,2,2,57,Red Deer,24,2,1972-02-11
1,0,sandie2008,2,2,57,Sherwood Park,24,2,1958-10-26
1,695,Sergio13,2,2,57,Calgary,3,2,1976-03-30
1,0,sexeejan,1,2,57,Calgary,4,1,1963-10-03
1,0,Stealth5201,2,2,57,Edmonton,6,3,1958-05-20
1,0,subtlelove,2,2,57,Spruce Grove,4,2,1976-10-15
1,0,sweep52,2,2,57,Calgary,2,3,1966-12-18
1,0,tember12,2,2,57,St Albert,15,2,1982-09-12
1,0,wagnerfan59,2,2,57,Calgary,12,2,1968-02-21
1,0,wakebrdr1,2,2,57,Calgary,12,3,1977-11-22
1,0,xawax,2,2,57,Fort mcMurray,2,2,1973-01-21
1,0,z4eman,2,2,57,Calgary,6,3,1971-08-26
1,0,dice223,2,2,58,New Westminster,3,2,1981-02-10
1,739,diskdave1,2,2,58,Williams Lake,13,2,1978-03-24
1,0,18tilidie,2,2,58,North Vancouver,3,3,1972-09-13
1,0,beachme1,2,2,58,Victoria,12,2,1976-01-04
1,0,beepbeep08,1,2,58,Langley,2,1,1972-04-25
1,0,birdie21,1,2,58,Surrey,6,1,1968-12-27
1,0,boaterboy428,2,2,58,Burnaby,6,2,1960-02-03
1,0,denali6,2,2,58,Golden,12,3,1966-11-15
1,0,doodoomonkey,2,2,58,Vancouver,3,2,1959-10-12
1,0,dreambig2,1,2,58,Nanaimo,6,1,1984-04-22
1,0,dtotheroc,2,2,58,Fort St John,10,2,1979-04-30
1,0,F81,2,2,58,Surrey,15,2,1966-05-16
1,0,fineliquor2008,2,2,58,Powell River,12,2,1954-01-05
1,0,gwank1,2,2,58,Victoria,6,3,1960-08-06
1,1311,iceonice,2,2,58,Duncan,2,3,1962-08-21
1,0,ishouldent,2,2,58,Vernon,6,2,1947-07-13
1,0,jaggerb17,2,2,58,Terrace,13,2,1982-01-20
1,0,jak95,2,2,58,Richmond,10,2,1978-08-20
1,0,JamesWard,2,2,58,Westbank,12,2,1972-07-07
1,0,mdonato2008,2,2,58,Kelowna,6,2,1965-01-01
1,0,me10001,2,2,58,Vancouver,2,2,1966-05-25
1,0,mototrek,2,2,58,Mount Currie,3,3,1954-03-15
1,1716,nelra,2,2,58,Campbell River,6,3,1977-04-29
1,0,newby5,2,2,58,Victoria,1,2,1972-03-14
1,0,pacific2008,2,2,58,Vancouver,6,2,1967-05-07
1,0,priustaxi,2,2,58,Vancouver,6,2,1959-11-01
1,0,rdionnester,2,2,58,Kelowna,6,2,1958-12-13
1,0,redgate,2,2,58,Richmond,3,2,1960-04-10
1,0,scotty1003,2,2,58,North Vancouver,6,2,1957-11-13
1,0,spanishbanks,2,2,58,Burnaby,2,2,1977-07-01
1,0,V9L2C1,2,2,58,Duncan,6,2,1977-06-13
1,0,wanting4sex,2,2,58,Vancouver,6,2,1960-11-20
1,0,hiq,2,2,59,Brandon,2,3,1984-03-29
1,0,pinkie1232,2,2,59,Winnipeg,26,2,1974-02-27
1,0,wpghotguy,2,2,59,Winnipeg,6,3,1985-04-25
1,1394,MONCTONSINGLE,2,2,60,Moncton,6,3,1976-07-10
1,0,pipo3,2,2,60,Nigadoo,12,2,1979-01-30
1,0,Superwolf,2,2,60,Grand Falls,12,2,1960-11-01
1,0,Sexercise2,2,2,62,Bridgewater,6,2,1958-10-20
1,0,white99fox,2,2,64,Yellowknife,6,2,1934-12-02
1,0,billy_x_1,2,2,65,Toronto,6,2,1972-12-10
1,0,pearljam1982,2,2,65,Thunder Bay,12,2,1982-09-09
1,0,007fun1,2,2,65,Toronto,10,2,1970-02-21
1,0,18wes22,2,2,65,Guelph,3,2,1961-05-22
1,0,1passionateguy2008,2,2,65,Barrie,4,2,1969-12-15
1,0,agent77,2,2,65,Barrie,25,2,1957-01-14
1,1311,AlexJ2008,1,2,65,Toronto,4,6,1970-06-02
1,0,applefield,2,2,65,Guelph,2,2,1960-01-20
1,0,Asianspice2008,1,2,65,London,3,1,1977-07-11
1,0,aury81,2,2,65,North York,2,3,1981-01-11
1,0,batmanzzz,2,2,65,Ancaster,4,2,1977-02-18
1,0,bellestar,1,2,65,St Catharines,20,1,1971-01-10
1,0,bigblackdick3,2,2,65,Toronto,25,2,1982-11-03
1,0,bill396,2,2,65,Toronto,3,2,1977-01-01
1,0,Bill5age,2,2,65,Sudbury,10,3,1960-06-01
1,0,bkach2008,2,2,65,London,15,3,1975-02-09
1,0,blossom122,1,2,65,Toronto,2,1,1976-03-10
1,0,Boredinwedlock2008,2,2,65,Niagara on the Lake,3,2,1970-09-01
1,0,Bornready99,2,2,65,Barrie,10,2,1961-05-07
1,0,bugman13,2,2,65,Peterborough,3,2,1970-02-05
1,0,cfnmbj,1,2,65,Markham,4,1,1974-08-04
1,0,cheech12008,2,2,65,Toronto,1,2,1945-03-01
1,0,chef33342,2,2,65,Niagara Falls,1,2,1977-03-01
1,0,chocol8tbar,2,2,65,Etobicoke,3,2,1982-08-25
1,0,cimbom,2,2,65,North York,6,2,1980-01-28
1,0,clvland,1,2,65,Cambridge,6,1,1975-01-19
1,0,cory8917,2,2,65,Beachville,25,3,1989-05-26
1,0,Cosi1,2,2,65,Hamilton,6,2,1962-10-06
1,0,crusin08,2,2,65,Brampton,15,2,1976-02-16
1,0,cutebrownguy,2,2,65,Scarborough,4,3,1978-01-26
1,0,ddd27,1,2,65,Burlington,25,1,1973-10-08
1,0,dedeee,1,2,65,Alton,15,1,1983-04-06
1,0,deedeee,1,2,65,Bolton,24,1,1983-04-06
1,0,Dougla,2,2,65,Markham,2,5,1967-09-24
1,0,drambuie4u3,2,2,65,St.Catharines,12,3,1960-09-30
1,0,dreammer1,2,2,65,Orangeville,12,2,1969-03-05
1,0,duffer246,2,2,65,Barrie,6,2,1959-05-25
1,0,easytime52,2,2,65,Collingwood,2,2,1964-12-03
1,0,EbonyOnly,1,2,65,Hamilton,2,1,1977-09-10
1,0,fahim2008,2,2,65,Pickering,1,2,1985-01-05
0,0,fairwood,2,2,65,Keswick,6,3,1988-02-28
1,0,freshstart13,2,2,65,Belleville,2,3,1972-09-16
1,0,fuuta1234,2,2,65,Port Elgin,12,2,1976-01-01
1,0,girlsnightout2,1,2,65,East York,2,4,1961-11-22
1,0,goosej13,2,2,65,London,12,2,1986-07-02
1,0,handmaster,2,2,65,St Catharines,1,2,1968-04-17
1,0,Handyman86,2,2,65,brampton,15,2,1974-04-10
1,0,hellomynameis2008,2,2,65,Toronto,6,2,1978-01-09
1,0,hornybig8,2,2,65,Innisfil,4,2,1968-06-26
1,0,Hotsexer08,2,2,65,Woodbridge,24,2,1961-07-19
1,0,IlonaFleur,1,2,65,Toronto,20,4,1980-01-29
1,0,janus4,1,2,65,Toronto,3,1,1971-01-01
1,0,jared408,2,2,65,Prescott,4,2,1974-10-06
1,1394,Jashan101,2,2,65,Brampton,15,2,1979-08-20
1,0,Jenny705,1,2,65,Sudbury,3,1,1983-03-20
1,0,jfk8,2,2,65,Toronto,3,3,1974-12-23
1,0,jimmysmitts,2,2,65,Thornhill,4,3,1979-06-03
1,0,jmoran82,2,2,65,Kingston,26,2,1982-01-18
1,0,jmswinger,2,2,65,Kitchener,12,2,1973-03-07
1,0,jsilva,2,2,65,Ottawa,3,2,1974-11-01
1,0,Julian27,1,2,65,Brampton,26,1,1975-07-18
1,0,juliepic,1,2,65,Toronto,4,4,1979-01-09
1,0,kebill,2,2,65,Minesing,12,2,1986-02-27
1,0,KING_RICARDO,2,2,65,Woodbridge,2,2,1979-03-08
1,0,kizzy3,1,2,65,Stoney Creek,12,4,1966-05-01
1,0,likely6000,2,2,65,Etobicoke,2,2,1974-05-02
1,0,likewhathesaid,2,2,65,Orleans,4,2,1977-02-01
1,0,losthighway79,2,2,65,London,6,2,1978-02-27
1,0,Louie.V,2,2,65,Oakville,6,3,1975-07-19
1,0,lovemachine20,2,2,65,Sarnia,4,3,1988-03-07
1,1394,madmen2008,2,2,65,Scarborough,4,2,1966-04-15
1,0,Marciano08,2,2,65,Ottawa,6,3,1958-03-31
1,0,Mark320,2,2,65,Toronto,1,3,1969-01-01
1,0,mascot691,2,2,65,London,6,3,1983-09-06
1,0,meetmetoday1,2,2,65,Brampton,4,3,1970-12-25
1,0,mike- 1987,2,2,65,Newmarket,12,3,1987-10-05
1,0,misseyme,1,2,65,Bolton,3,1,1983-04-06
1,0,morningstar4,1,2,65,Concord,2,1,1964-11-27
1,0,murdoc1,2,2,65,Milton,10,2,1975-06-30
1,0,namix,2,2,65,Waterloo,4,3,1978-11-14
1,0,noisex,2,2,65,Hamilton,12,2,1976-03-16
1,0,noonhourfun,2,2,65,Mississauga,26,2,1962-09-25
1,0,NormaleGuy,2,2,65,Whitby,2,3,1961-05-05
1,0,Oakvillestud,2,2,65,Oakville,4,2,1956-05-10
1,0,one2one1979,2,2,65,Pickering,15,2,1979-04-15
1,0,Rastis1,2,2,65,Burlington,4,3,1961-04-30
1,0,regcanguy,2,2,65,Kitchener,3,3,1989-01-01
1,0,rockstar692,2,2,65,Waterloo,12,3,1986-03-19
1,0,rodeotime,2,2,65,Mississauga,15,3,1968-06-18
1,0,roxieg1,1,2,65,Toronto,4,6,1982-05-28
1,0,savrane,2,2,65,Etobicoke,2,2,1968-02-03
1,0,sexualdesire1,2,2,65,Toronto,4,2,1976-07-22
1,0,sheep79,2,2,65,Etobicoke,6,3,1979-09-11
1,0,shootdapuck,2,2,65,Bracebridge,24,2,1969-06-05
1,739,silvrfox01,2,2,65,Niagara Falls,6,3,1951-12-15
1,0,smck321,2,2,65,Toronto,2,2,1979-12-09
1,0,Soledad2008,1,2,65,Toronto,10,4,1975-08-05
1,0,tasty_me1,1,2,65,Mississauga,4,6,1982-06-17
1,0,tekreloaded,2,2,65,Mississauga,26,3,1980-11-01
1,145,TheManCDN,2,2,65,London,6,2,1952-05-20
1,0,timmyotoole,2,2,65,Barrie,2,2,1982-02-25
1,0,timogden,2,2,65,Toronto,4,2,1969-01-19
1,0,Todd510,2,2,65,Markham,6,2,1960-10-21
1,0,Turka,2,2,65,Mississauga,12,3,1969-12-28
1,0,u43,2,2,65,Toronto,1,2,1970-05-05
1,0,vanessa26,1,2,65,Toronto,4,1,1982-05-28
1,0,wheresthepink,2,2,65,St Catharines,4,2,1965-07-07
1,0,wheresthepink777,2,2,65,St Catharines,12,2,1965-07-07
1,0,wheresthepujnk7v,2,2,65,St Catharines,12,2,1965-07-07
1,0,woofmeister1,2,2,65,Stratford,6,2,1951-09-12
1,0,wwcnd,2,2,65,North York,21,2,1978-02-12
1,0,Ynayso,2,2,65,Guelph,6,2,1947-12-01
1,0,pigpen691,2,2,66,Charlottetown,15,2,1971-05-19
1,0,ksam2,2,2,67,Gatineau,6,3,1987-11-08
1,0,<2562061>,2,2,67,Kirkland,12,2,1989-08-16
1,0,alexia45,1,2,67,Sainte-Agathe-des-Monts,2,4,1988-05-10
1,291,alix_jolicoeur,1,2,67,Boisbriand,6,6,1968-06-25
1,0,azimut99,2,2,67,Verdun,24,2,1963-05-19
1,291,gemini_2008,2,2,67,Deux-Montagnes,6,2,1955-06-20
1,291,gemini_notsomini,1,2,67,Saint-Eustache,6,1,1955-06-20
1,0,Jseth,2,2,67,Dorval,12,2,1972-06-07
1,0,ladiesman54321,2,2,67,Saint-Laurent,10,2,1974-02-02
1,0,mayky,2,2,67,Montreal,3,2,1972-03-09
1,0,mr.muscle1,2,2,67,Saint-Laurent,6,2,1965-07-20
1,0,NeedYouNow2008,2,2,67,montreal,12,2,1968-07-26
1,0,pina7777,1,2,67,Chateauguay,2,4,1966-06-04
1,0,rickydetroit,2,2,67,Dollard-des-Ormeaux,6,2,1974-03-28
1,0,romanticone2,1,2,67,Montreal,24,1,1965-12-08
1,0,ronnie47,1,2,67,Montreal,4,6,1966-10-05
1,0,tomski5908,2,2,67,Montreal,6,2,1949-04-24
0,0,waitingforyou1,2,2,67,Kirkland,3,2,1974-03-25
1,0,discoduck1,2,2,68,Regina,6,2,1969-06-27
1,0,djay6,2,2,68,Melville,12,3,1963-04-02
1,0,JJMag,2,2,68,South East,12,2,1967-09-03
1,0,pearlygreen,1,2,68,Regina,2,4,1948-06-05
1,0,reallycoolwatch,2,2,68,Regina,6,3,1971-02-02
1,0,jaza1,2,3,88,Ashton-under-lyne,6,2,1972-02-17
1,157,optelic,2,3,88,Wallasey,25,2,1981-12-15
1,1297,steven94,2,3,91,Ware,2,3,1963-12-25
1,0,jamxm2,2,3,94,London,3,2,1972-01-01
1,0,Bishopdonjuan,2,3,97,Worcester,3,2,1982-03-02
1,1297,djames123,2,3,97,Watford,15,2,1975-12-22
1,1716,glyn_50,1,3,97,Southampton,12,4,1957-09-16
1,0,mem7520,2,3,97,London,6,2,1975-10-22
1,1716,red2822,2,3,102,Corby,6,3,1982-02-02
1,0,Sirgoodhead,2,3,104,Nottingham,6,2,1976-11-08
1,1297,HuddsMark79,2,3,115,Huddersfield,2,2,1979-04-10
1,0,kate2002,1,4,186,Kildare,3,4,1966-03-28
1,1297,sentinel1969,2,3,222,Savernake,6,2,1969-06-21
1,300,jay_t2008,2,3,240,London,15,3,1989-05-16
1,1716,stormy13,2,3,240,London,2,2,1956-03-18
1,0,whizz_bang,2,3,240,Bromley,3,2,1980-03-06
